x2,x3,x4,x5,x6,x7,y
0.010405943042993969,0.01933986442773314,0.023780583380362385,0.20865443770100456,0.4788565674567053,0.5309537402490738,-0.8935229617376512
0.047046540784086946,0.06975717086400539,0.24345954216263274,0.13827936402604815,0.39099211001343653,0.4730328340005573,-1.497400646154281
0.06472738197370062,0.06338147620739294,0.23786476105035614,0.04328799515091705,0.5050878233931777,0.205824786865192,-1.1650684252355568
0.0574314689310087,0.05822498357549196,0.10714742671723813,0.22115401538459517,0.49277989645578196,0.09052197568701151,-1.1738244309785417
0.06952488876315507,0.0346886015170026,0.22049184627786053,0.19805560048804283,0.5344486407726501,0.20269108617756088,-1.544524005467271
0.06752810984899578,0.02278949003643615,0.015358728496118228,0.038342425685472,0.021196853255250912,0.4811033652250792,-0.2774661764526133
0.05751786892108486,0.027666457610059043,0.21117864684563395,0.15274049280479782,0.19387567580986714,0.07586150562121866,-1.1739680187520185
0.02711512907637459,0.04737591808648195,0.04946586879285089,0.256903029131167,0.0148802652498942,0.110997488736814,-0.902262772365618
0.047495039826684134,0.024893098253774035,0.193551985671571,0.2438118900569559,0.14697251202664144,0.3552172743689217,-1.449290006332172
0.03868567993086091,0.05798087655182967,0.13186175778611733,0.19102759335359606,0.2613654787605691,0.4421804451282853,-1.2701976389801568
0.02174059115243603,0.0111330320189485,0.2250448696591044,0.07679152209892803,0.10465286733085566,0.4507906374895188,-0.9576308908730057
0.03293910889014519,0.038821135377299726,0.06863508831421898,0.04369677173311516,0.3466420524534876,0.5309703287330874,-0.5955654440935233
0.01323251572140568,0.05404094405227835,0.10458297970676075,0.25582180204376564,0.4540464367615317,0.2337031668789492,-1.2660570573193413
0.03709895933081072,0.05101410531915332,0.15184208095534582,0.05145753465750991,0.429915755044611,0.4547426761045804,-0.9113832383868917
0.06892028629084312,0.03527703598359735,0.09153611628268296,0.03455454454921705,0.14831961537492114,0.6051427693341666,-0.6175031996198321
0.017436649634947732,0.051592230916873996,0.1980579745490068,0.1384019658537928,0.15422163491489713,0.11755050280255849,-1.078444656685995
0.01716294193748511,0.03203192518668563,0.01710257235516741,0.10850993177320037,0.07525526132610083,0.1447152619163802,-0.4844117104877969
0.0543114095162952,0.02394656118418824,0.1006687791471863,0.23217685953868736,0.5159841121814602,0.16414230670916566,-1.1879568115169121
0.04523825927747573,0.05710305536843464,0.036011329898352554,0.1855121875658426,0.328565639986436,0.5894221804999622,-0.9992612006134711
0.038298004895968636,0.05360233682046329,0.06158357363877018,0.08705984786189147,0.2347500313516381,0.10011699771563701,-0.6274310191183698
0.01642769831895026,0.05238746496481379,0.2422236538810036,0.024887794820811143,0.4001410533870755,0.170058127433093,-0.9637240202336554
0.02375319100578053,0.011904587446997763,0.031323545234390585,0.031797660631075655,0.23248557379533769,0.2941539163821834,-0.33239069822667777
0.06399792169368104,0.024366400428163015,0.1560389582013983,0.14008333893986716,0.3674747897211084,0.29465390537563335,-1.163532700721139
0.035005270592807815,0.03226351722682553,0.28553857447889425,0.10528108098581943,0.13807324453855127,0.11125232907496936,-1.1925101009769765
0.0421511461667307,0.04491276581727268,0.1287870033964151,0.1439700991577791,0.14282005167408743,0.5044091869540798,-1.0723169578920622
0.010372610374376106,0.015279412633722986,0.18803130550666267,0.2864128575361046,0.031121728572957752,0.37511680785992646,-1.3548965935569357
0.028038572282047494,0.023927814330249493,0.1319591924651488,0.04474970567973812,0.5422405132549492,0.4429165926070799,-0.7913425055839549
0.0362136466412194,0.05875097769099152,0.16479213718389757,0.09466906511810425,0.366177684082174,0.22378791204573625,-1.0424716279194994
0.04672897860904575,0.05516444711434962,0.22976890208731263,0.12769254976880826,0.572107291124452,0.5103253676812571,-1.4620248462849517
0.06509189270302686,0.05828663349716546,0.055500924413126894,0.17612176385559228,0.22933659807598267,0.2730990569417117,-0.9583998473238028
0.04754423762408513,0.027666673879997217,0.1731953478730635,0.16198971781875454,0.5443015789751421,0.3071526591975545,-1.3013822982336922
0.05235988330514989,0.05683716192827931,0.16971741646906394,0.24971637489596424,0.1689374759602542,0.027396980052049123,-1.2211274854344742
0.018990107976024035,0.02348725571993074,0.053404464491353616,0.04517135281171511,0.5723526590834791,0.22920040567910857,-0.49351501058661074
0.05476382994186209,0.02739102013115889,0.07968767983441642,0.2891465982215951,0.5689969034407956,0.18479286153472052,-1.277093408038845
0.05986043644531303,0.06093892768547157,0.06545489586144852,0.08482347608904049,0.14577847695762772,0.29304792382488615,-0.7016006691998311
0.048023582764481855,0.0546499562631232,0.09030106140749046,0.053408574071957364,0.5424312736363148,0.25147560167982336,-0.7329024190546783
0.036298649036357544,0.02993525744976446,0.17176152765850786,0.19233955236118544,0.03203140776566236,0.20643451164366994,-1.090482708759578
0.019154451223192856,0.044040105980775186,0.17120259637364652,0.055395931361303934,0.5749656039026744,0.05823084883047466,-0.867299940361243
0.04410462007386989,0.051978937852126185,0.22618825939192005,0.03716901965649868,0.08673745041679058,0.4533611512020672,-0.9027073632385049
0.04169350383267587,0.015516219270830188,0.12474602289791714,0.2709925234051135,0.18462054858987842,0.23152709930796617,-1.2773287824017183
0.06708573068233922,0.013228228166334406,0.1967333600851649,0.01791276141032968,0.1070344828039959,0.4415548381047091,-0.7512562445710594
0.03882160267468312,0.06176778380384248,0.2531286319923092,0.13905602707019593,0.5817798666498508,0.47462960665928977,-1.553110198365676
0.04015362354699669,0.04779825999850038,0.10226361667402428,0.18410717588355555,0.5653206847539584,0.272230038621799,-1.1524172297418183
0.0422127378876453,0.06217920213778252,0.024993492106681208,0.16016210601531014,0.5732118363777862,0.12536698717179104,-0.7504993070677598
0.0591521421036428,0.015261543722414936,0.23233232072213394,0.031046588499583694,0.21192177254311817,0.385760059884158,-0.9569993070647965
0.013427032573767785,0.06195424287202551,0.19014711224876368,0.11490208508326567,0.5709057108030473,0.45088811569110027,-1.2254597965186915
0.05016533764229863,0.01247494950218854,0.13488719250395953,0.2883290324497468,0.49362554785275126,0.5626404879283377,-1.5494975642742093
0.056027020991105514,0.06749044962666227,0.01375799053162113,0.03669686343051436,0.07243228901721128,0.23786430216801963,-0.313760277569043
0.052486950907120036,0.023642161895323373,0.11777150031972729,0.22188819230130372,0.4562722416338108,0.28985453950845086,-1.266382573516595
0.05781205133679343,0.05511175092875456,0.02450353973773325,0.017139885741411023,0.37006945409865394,0.07282433843938722,-0.2925179839768855
0.04346569392956413,0.03404498009644765,0.15854876390777606,0.20938131122335663,0.6035065729936705,0.12060414978260096,-1.3037913743414136
0.06795019533587447,0.03418458515746127,0.0686641533034774,0.12922612213507717,0.011722320498381174,0.4198533781506836,-0.7321290320564737
0.018829499277889843,0.025197292795598878,0.08665465646045656,0.04656869431985027,0.28200288263687473,0.07300372174635662,-0.5359102909974318
0.011778917067424882,0.040410356298628346,0.06934340696105193,0.02115851234642905,0.16401512198586338,0.24717081932988058,-0.40981095942436724
0.045633650168137044,0.021073691039133917,0.10147995229140644,0.24514572340990604,0.47436718380498444,0.18969023299396562,-1.2118104463654
0.016844030517989876,0.013425135868922083,0.010012163871491099,0.016338700202808844,0.10922844931117519,0.14453341863004993,-0.16151824427250272
0.06704859592406233,0.032015655581663145,0.08470481490629624,0.21253239640534682,0.49552252825336557,0.5778317710639254,-1.2520974296019114
0.029542512294779395,0.05319026521532949,0.27603541421287414,0.22626630542884835,0.10745847846207224,0.31785021732126023,-1.572992940698871
0.02161720204735762,0.03845052472105313,0.12700252286186506,0.09287682864625034,0.5032784381653598,0.031769856500515135,-0.7959952648267414
0.037468753152680764,0.0653572243937592,0.16257476875277968,0.06348016945900045,0.302068150462369,0.4843467199349975,-0.974449765532913
0.06522416222532816,0.02020742105866597,0.18102443490396003,0.20056598907375836,0.28238836006619544,0.5446972955183099,-1.425481477869182
0.0627441617839644,0.05310293493927276,0.024078824998305867,0.061556524483622414,0.37744160548274514,0.1715801746884294,-0.4836361318157515
0.02515702004121631,0.06218787136287475,0.04405500655414449,0.25528324344728487,0.378780135519952,0.3411233102443993,-1.1464658482290409
0.03088059277128149,0.0177586724156579,0.15176313410349013,0.15545636427079335,0.04743243405303814,0.13976552622063443,-0.9157409284533469
0.02095540563594537,0.06844335125947715,0.17727963135400918,0.17071848287363006,0.5853063996527945,0.3875474923232617,-1.3766054857837098
0.06410777290265439,0.055252961861924084,0.0867539557438884,0.11406660836226576,0.1585091642624888,0.25247213740644775,-0.8486374396116049
0.052391719137491535,0.06500065567800514,0.018162530243439022,0.062474772010728125,0.3540588100269236,0.5849935841205484,-0.5343916373474237
0.05359953502788229,0.012262266698601124,0.2565884215548561,0.04644765114479692,0.1267992148453146,0.5019056326525637,-1.0042339643651057
0.06400528019979879,0.027151002238115098,0.265267014132271,0.07575801936888409,0.2819157265942942,0.314825767264927,-1.249056719987124
0.05674985012977938,0.05937449038713301,0.03533557443110622,0.08416984046600277,0.10140230352334735,0.33930043043130603,-0.5903286385272346
0.045949326920779486,0.02648409032160435,0.17780659139435287,0.19479871338407975,0.047461622033051196,0.39063677626062093,-1.1995513243662468
0.027467585581348,0.013103531710446904,0.2026861910400614,0.05767371838114044,0.5290689671350997,0.528449330084432,-1.029264901055667
0.019083800724919487,0.01887668208109675,0.026131773274131284,0.2897742488710797,0.14226424314099073,0.21725886499223815,-0.988974702172798
0.03011054603150018,0.010989658502804325,0.03369081492812564,0.24703004423935446,0.5092238230987868,0.43599418390052813,-1.0266419291618805
0.04945314087429145,0.056945019128341504,0.1033288145101234,0.20143598965539797,0.15254945243189547,0.4615924213530318,-1.1976799895111314
0.014400645283702726,0.030947361537118405,0.17536091290877387,0.017216287022075023,0.5126830341040675,0.3636725454398043,-0.7768530988879988
0.01330047822373388,0.05498069576830969,0.2700275250148193,0.04665757194871229,0.2642673118300519,0.2247934894952745,-1.0707624560816287
0.029391756515789194,0.013297298037692197,0.03951892371313563,0.2357084919251686,0.08141642242596152,0.17717419089953315,-0.8627129881808597
0.045428949219598724,0.014691985599785806,0.11902538678505784,0.24458964049419604,0.29164951176477655,0.2184422719601711,-1.2282968843782824
0.061233928637681796,0.05736045256178002,0.22130097415429753,0.2107862774434503,0.21512447074479774,0.38539351807133004,-1.5601128167340157
0.027223816793758043,0.03222634612544948,0.23115195955015483,0.07695309691087909,0.11581531731446107,0.3000557302395386,-1.0121847288486965
0.02038411630216485,0.016657835443703268,0.012840953322284514,0.17307331338876283,0.5630849031013656,0.49546549452246913,-0.7528914465818822
0.01804135895780997,0.03431302090374939,0.16667468353858353,0.26453674367431856,0.09111270833184124,0.31415723987398175,-1.3591208312676342
0.06967923025327481,0.04907796172947289,0.14468860455607196,0.1823490644707885,0.09961232616523064,0.39997518942025817,-1.2075769792595494
0.020769954218376564,0.03617734880365037,0.09503292503670367,0.22682851368643137,0.29517695328455174,0.5047955125158171,-1.2187984733836532
0.02905287762694945,0.02214858880624326,0.28742000326338246,0.1569131295053497,0.22600703375434825,0.3724011425779668,-1.456079421198483
0.04409752745040597,0.03663343043970823,0.18230376841272944,0.24592665180134293,0.349773159569343,0.19561099478494318,-1.4613661305182408
0.01056101353515722,0.05452891162617968,0.24400316400371705,0.13493231306679368,0.0956371860183617,0.014687179984755074,-0.9971222864090896
0.0640389272044434,0.015760995933406692,0.13873417266354832,0.1848328335717631,0.2552233438098549,0.02790346982797915,-1.0061630157200978
0.06863448813121215,0.04070332466051413,0.18707756580502094,0.15110706780158978,0.35287977381200414,0.2547611165222773,-1.3024957657836946
0.043413725058742185,0.060617002321565264,0.2463933453750969,0.2825391423638685,0.15029230502883878,0.3355188770606389,-1.7331973348026202
0.01508652212626707,0.06961261976986616,0.19788599241270582,0.11861626033616335,0.2921198111502604,0.29877193236128646,-1.1715941882895906
0.029980214643499432,0.047845407570060325,0.05112562755877627,0.032806207657006724,0.41789968594066074,0.03911977155586581,-0.4087296061995236
0.053705747739312686,0.0271284712401359,0.06046385692491519,0.1068224316875235,0.3900094460021947,0.05467632232237871,-0.6609741623667136
0.0185462081569717,0.017561392867215468,0.2650969811605214,0.053267489211337275,0.1201913051537914,0.31444030232977027,-0.9752491771948317
0.04314818112295878,0.010801440853197784,0.190505070869507,0.060627711496380784,0.3458472287510608,0.3991485443600651,-0.9730392998535259
0.02638266827669517,0.030289403447599318,0.26549192170862357,0.110240099908427,0.12545890651334157,0.13138627114683998,-1.1414101061888307
0.06846971083572179,0.039059261959127504,0.16496987178665953,0.11790951252215201,0.4461886584708757,0.118976214957824,-1.1147517719555269
0.050067247590011646,0.04277150818346966,0.22506713492018565,0.05093961028263628,0.33566238979829993,0.12415704038387304,-1.0424473451569523
0.025339271620719736,0.012162458840993415,0.02227610187136799,0.13071426457776283,0.11548227199374214,0.5845151995720932,-0.6340414725148551
0.01649877881981431,0.01367356095100399,0.10178748835319493,0.04685039701323275,0.02058774838537324,0.6099320409246776,-0.5088988939955267
0.05657086577236062,0.011389742846054237,0.26807103260032056,0.12723752400037566,0.1585311915343917,0.022704547331623977,-1.145080399835018
0.05694870130821286,0.04044341570205938,0.1729323984892207,0.13895269801598317,0.31223481158037625,0.11660650181360883,-1.1378584521927144
0.05569625869805822,0.02599553479118548,0.21191140805712566,0.11403437652350097,0.35168485831929913,0.5858830903422447,-1.2827602433477174
0.06486419535584811,0.03671840135719582,0.18280799562596184,0.05370476898346243,0.3661810952980883,0.1732852978104007,-0.9754984089439677
0.04951740105426717,0.06841655816238519,0.22258140680239266,0.13791070231050204,0.5157076380558215,0.020220725159667885,-1.2365536267890471
0.04410209805761779,0.05786659908671897,0.26802439093463126,0.27383894799721503,0.46322647551478047,0.3031020040463121,-1.8929053774427156
0.022105421371609455,0.027047602546948088,0.2171131637300708,0.22415409872491462,0.13624569788539076,0.12124458066644049,-1.2957569248468843
0.05189781270346812,0.043347227883882435,0.06822681666973994,0.04028457075999908,0.15130629279596655,0.3365982060917535,-0.5423494584447373
0.06713172936938767,0.021855359825586163,0.2647487416428767,0.055375709608113236,0.38999086520285203,0.5956531980413013,-1.25321506491636
0.0633978082321916,0.057436072638682334,0.16143501063008492,0.21103556461627626,0.17105123371771774,0.22595401732057077,-1.320293650173955
0.06961404241505414,0.015257269955248167,0.1928183924913218,0.1528032227274853,0.11233797448052607,0.5283076150742585,-1.2068569754214948
0.05912222874188452,0.0602755440106945,0.14470177348937646,0.062138372317161454,0.29734723396776136,0.09983571063424353,-0.8534082028586671
0.04270737545856658,0.024475829112628952,0.16776000917420936,0.10178920609012683,0.32575053325881304,0.3514374491001889,-1.0553689799147172
0.03707529817244041,0.03605579543055642,0.24168538515542884,0.22030291041089764,0.16496667513488847,0.442228463391295,-1.549043871189569
0.06343344222001265,0.035671751847771424,0.1747296375317776,0.19969132742330656,0.33992575214125276,0.4996663681316069,-1.4501450366266098
0.06839589014064103,0.016127120562557357,0.1416091691806865,0.2784515773621911,0.19670926731025895,0.40445270277963824,-1.4488851576814006
0.04560472043300523,0.06452883316853264,0.17354560051606052,0.24549000801081713,0.13767236904660177,0.087647885027344,-1.2955352162088594
0.031964533255778485,0.01894076384587529,0.06379184366895058,0.1863932389622032,0.5897096653203489,0.14104405616998358,-0.9035976395912134
0.029385749268505672,0.06445409061302014,0.278959030082182,0.13376815886545756,0.07041206479619865,0.19057843098668456,-1.2459957241977353
0.062285408160596384,0.010627313788190512,0.12431257087160635,0.2889330301998623,0.26952712903004694,0.4816821756122422,-1.454466039279347
0.02293812221589745,0.020412145749113382,0.23980971995827838,0.032086026768517184,0.3621439771022175,0.4613596689080063,-0.9945612201238336
0.05409673781921293,0.06034833535753039,0.10515995299818014,0.21613583832791497,0.2600997458122027,0.1364287936764005,-1.1470175753639307
0.031937208680122404,0.02861534718425117,0.02268246109451457,0.09412522810507193,0.5376304076818066,0.2518016313282494,-0.5576636009222025
0.05809617574990576,0.06093915563548899,0.24539937453222696,0.06723782591775299,0.39139858693212903,0.44499427316441525,-1.2686758334420338
0.056964157244963384,0.06468064583738219,0.04668417676483134,0.10428472277246308,0.1595678006308255,0.37450482178644595,-0.7280995030606561
0.05208135261866366,0.06399407699639878,0.014839782515895076,0.19464750453068724,0.34518875718103414,0.09372860465502371,-0.7507317635785433
0.04736663291853329,0.06203373098905165,0.05954573208746412,0.15457920795239746,0.4069141233985169,0.21886400555184982,-0.9117336037676805
0.039621009376562155,0.060265747583128255,0.12777187472003845,0.09710745319389807,0.27594900310634685,0.3732685854337891,-0.9646697658706792
0.06043227795333932,0.02521864542336451,0.0520511249490084,0.2038688858099268,0.1449801512213099,0.19907255511596456,-0.9069651530984573
0.05272584800692015,0.06058050340482542,0.07554760734565072,0.19318811684952525,0.05047530073505077,0.07605913350817063,-0.8521123366020049
0.036634594494053006,0.04705772370138625,0.0422454329653191,0.0848399283638663,0.4306189084619283,0.33586387530734857,-0.6476154807593157
0.011862188564513845,0.06905061941467765,0.09207794736249585,0.08405015261539646,0.5226112267345795,0.3362521970126969,-0.8017137903003722
0.031794449287639866,0.046632447754953225,0.224025715036374,0.19959156287122312,0.2576339062309407,0.19592564472660898,-1.4190841167048243
0.05384333441244119,0.04910193678518189,0.030814924121202056,0.21201399873375312,0.36964003869509876,0.49685759100370136,-1.035020986986716
0.03853404682836119,0.0492679442669114,0.18593892496736578,0.012617655997549463,0.2576613480654915,0.3880798258828379,-0.7894424395295516
0.03066508376562315,0.043139683378914676,0.05503490624513928,0.27691478746780057,0.27308104561705115,0.4587321173850096,-1.2453934550493793
0.04845286201171763,0.021143887511138843,0.2729397228159498,0.18166338746324817,0.07978164378488915,0.03057323639515202,-1.2059226858042749
0.01757240667633181,0.06885858415340412,0.015556176436915783,0.21910761062689602,0.5831526975751756,0.1744218885498151,-0.8648594398915636
0.02028799851132889,0.01575628848443688,0.10653323488795227,0.24571535069565975,0.5947423632760748,0.2712798126610051,-1.2256827792779676
0.05422521591266193,0.0548957980151204,0.042415960849738685,0.014879425947654162,0.5394642917599259,0.09950420016825783,-0.38269333076135353
0.017621850911404786,0.041477152151276925,0.2289011344571878,0.03748763051681234,0.07435172301171518,0.12731683149739506,-0.7925526256612221
0.032179055531810115,0.02744565441942811,0.22221277388190075,0.10972731863771173,0.5648719737558906,0.4979225384714033,-1.301968007072818
0.0462600798567611,0.02369152233345582,0.14367637251552962,0.023468855173234132,0.4376772284399362,0.5975769641827033,-0.7705304122496056
0.01618635602089495,0.040224399280925714,0.018911689457148512,0.17715532932778646,0.2987235755959113,0.593842408276279,-0.8414754260725615
0.05814247070281438,0.06591743651727794,0.21586017058903353,0.199971192509569,0.28956713719245153,0.13756721710048334,-1.4416047507537941
0.0667331995952039,0.04444782925194129,0.18627389301922026,0.148727006521482,0.5915974515785646,0.0994737926025114,-1.2796220272647776
0.06874233129215428,0.06938467797527902,0.05481272462653818,0.26634148339718317,0.049490669447660667,0.5571030182599296,-1.2390647678674982
0.062873946657111,0.03578643852389797,0.18407032927150452,0.07893687616272733,0.15455397296053572,0.389787635173091,-1.0040618240000474
0.04766095251964637,0.03498140325715903,0.26062905624565086,0.07687821156063261,0.577860043874963,0.4406398365874806,-1.3463029439022085
0.06582919895550661,0.04767267540875731,0.2146958731740634,0.18738226099780902,0.15929348088210135,0.1813834371596463,-1.3535745678830642
0.053487424707151024,0.06444210898551575,0.02410218891290759,0.07847259145196414,0.53855010366396,0.3237592883435222,-0.5967740053094461
0.05300070149553277,0.014165457386903906,0.05324674668917749,0.2707232623958165,0.232512055594167,0.18128144937783885,-1.0532561490359433
0.012464809887194372,0.04302423354096843,0.16863169775055406,0.08743590541677079,0.3821384764049612,0.17424595664872053,-0.9499724264133023
0.03636896256187098,0.01927643464749436,0.02147110410468067,0.04514332121403243,0.3784782224288344,0.5940245333345892,-0.4095802809594735
0.026924258779986956,0.05311367616419021,0.1268774804045951,0.08104939292853724,0.16022740376408823,0.5754574860005796,-0.8716934731742629
0.030099824633918748,0.018124500577912366,0.020286801456189753,0.2018173333931008,0.39213017739110684,0.0446920729579243,-0.6623266826175159
0.015011712069963313,0.010272887529427354,0.2718397563022314,0.27258976633177134,0.04472856013976401,0.16796261302385862,-1.4062642950463191
0.05565097273852846,0.04225101681192353,0.28779898993833014,0.13352437846090598,0.5804915032389886,0.2867035297722432,-1.595475007616571
0.040556395902592524,0.0109956664537765,0.16403714337794276,0.02067121258729538,0.14140620773713525,0.09898183643237626,-0.6467375459234812
0.049662878951765375,0.042130918578720075,0.238737513047603,0.015306361146845922,0.4955684587800555,0.059052583509695354,-0.9833211735421012
0.04781890351761264,0.01274161952730458,0.11336265937240364,0.07894470977623796,0.19170515332205737,0.07384649139565372,-0.70316569954688
0.032255672554768904,0.019238846550514756,0.08770520494619069,0.13833441206747565,0.4222952296796204,0.35524003466522364,-0.9153482718701831
0.03680446442983551,0.06058064253241238,0.07553236301766247,0.2547665175044914,0.0721914374012568,0.04924002368819078,-0.958615291389969
0.03490655170103357,0.057875785049946074,0.26622007226027483,0.13142850477662937,0.21476801643689014,0.5788581647052695,-1.4371880418560372
