x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.1486567373939231,0.27108154070170737,0.23035685177426385,0.015161466629814019,0.03345287615728351,0.06459592297412481,0.15755055068304513,0.33921127763305886,0.09737173276430071,0.2717242663792425
0.24385058626510978,0.27875611912327647,0.2538069265303826,0.028353514441931606,0.07550566265528223,0.047795488959312675,0.32712472288065597,0.3183774798511538,0.4669154500988035,0.3867594340424203
0.03864496428620692,0.052121755626508795,0.3634958150279716,0.08869196112237707,0.08470710820139023,0.06762876523077349,0.19521493256733743,0.25174049263311754,0.4021018640115237,0.8966841707261843
0.15015318539834974,0.1117461167397795,0.3798147534036641,0.04982670836973499,0.03248959845028486,0.022993603480973963,0.42262814499069423,0.2231689061216924,0.4367902056936723,0.23628590773697322
0.364593245439348,0.021602550902252302,0.10309990351181768,0.05693663783068378,0.05618239129694144,0.02253299654341869,0.46238534425840155,0.18990366148622784,0.3311394226761003,0.4359434701241214
0.2575237292882851,0.1623777682619395,0.38141437529857497,0.03968966811514727,0.059178045351283896,0.07192169453059119,0.4223135290810361,0.47854081902502066,0.2165146355021521,0.4749959543271314
0.16093703981568083,0.012326538303858716,0.05396396172918811,0.08438815820973332,0.07571331749239091,0.02088139565797538,0.06372684861878374,0.4601874786653566,0.23905930205031195,0.7601348223028426
0.30971747544446904,0.2641712824865142,0.3065786597457299,0.06743732842000007,0.03463204251979737,0.08058305692291626,0.37745260637188255,0.19474850052105386,0.2292593072230148,0.4846284619901535
0.13039779474055888,0.3401817362490685,0.19483028766595867,0.06538544901176013,0.08440389516822044,0.04217035284662183,0.14805574446651334,0.27294551421182733,0.18981659817126587,0.5878779980890858
0.22587753118804105,0.1528128304845409,0.3162572401701111,0.046964260289700854,0.06921639312232436,0.03195915016509272,0.3636114995435623,0.14691821152797924,0.28089799904587254,0.39047257255309065
0.34026842112052685,0.11682203606059936,0.18154137500968526,0.08104038502754672,0.04864580224676262,0.04816769135731395,0.4749081490601929,0.4874199115867136,0.08651321373332158,0.5571390796470763
0.17574595746301577,0.04851333190570432,0.03677851170807539,0.06437719338763785,0.0873881974201281,0.023700469171267335,0.07613713671610352,0.21517018869319784,0.44755804115038106,0.6720231008504678
0.3148161237756963,0.316172020036542,0.09140554566211953,0.04620963908297398,0.06327971640600093,0.03900170925330521,0.1687224951171607,0.3147169668677738,0.4234882895641823,0.4036789729057966
0.06463147893885209,0.19402421562729563,0.35209353306148145,0.07056705752360766,0.052323382481825435,0.030795758550818793,0.13140659871943322,0.41902105953401936,0.2817646652805276,0.4418636703469745
0.27761919859887035,0.34313653023232477,0.2130852971131948,0.02998187964796517,0.046310799243917816,0.04631978842086531,0.4816320518449009,0.4126213263537972,0.438864099734434,0.2464786742865952
0.27774092665390676,0.06784434583741267,0.3309064493364355,0.02968283214395654,0.057611361158117394,0.07780846031755104,0.30618992762989794,0.1362448087933354,0.3527841810964108,0.46981270431068634
0.0931410782769431,0.09349228625273147,0.1199476646769183,0.08381545331902951,0.056472245316849766,0.07814107311112849,0.1632920609931135,0.16326386562369505,0.33901825624746473,0.8176428506446203
0.36144970638715185,0.28864304308694433,0.2563227153817249,0.015906807355894333,0.019996012806337022,0.07036742137928025,0.22482284099535357,0.014929029352613542,0.3779619229304892,0.2022263857782074
0.1780135428395116,0.0348979084814877,0.20971693986370615,0.0386345969624704,0.08485875240852293,0.04856622516652523,0.042797696586763884,0.030942489990988316,0.1793684445201513,0.5889388075155655
0.3555400734779437,0.3198943055778863,0.052604460492592375,0.05957662443704085,0.021030982877807136,0.06307206525464201,0.34095151378143507,0.03214161637349814,0.20082824198403446,0.4204317609186712
0.032727598675421445,0.33671380822195873,0.354183567736801,0.01763327759066914,0.06124863234850526,0.07010503205670825,0.30120602171494765,0.0753842492877571,0.08575116146819435,0.4690384820072566
0.0800291734205408,0.022012098870230798,0.107283728141504,0.01419176148230048,0.030207866345014524,0.07217445381724279,0.22438006328010995,0.3327577202258917,0.4892052193889178,0.45703968517859517
0.02799510120904787,0.035385325676159096,0.351248398290617,0.029807579782213905,0.05834622959540144,0.07568209250968011,0.03422345298914191,0.23931581483185807,0.45235233390003843,0.5704855271776106
0.26645479107319114,0.1897571812182105,0.14770793724175355,0.04441634467827963,0.08015817448816812,0.036674220238698846,0.06639273745936602,0.10305162179516887,0.14336757607314024,0.5065099791993957
0.23595745691261258,0.08813482956960243,0.09927108276817054,0.03071889668894351,0.027702429455295136,0.014489240488214344,0.189037121024607,0.221129999868916,0.36014444315863925,0.1711500033390787
0.21265790860850892,0.09566870305927933,0.02868727891993935,0.06313717290793854,0.017980284978328005,0.08923900535949214,0.02940084899830174,0.4235249868819485,0.16307723932911097,0.6562799202393155
0.026463239491619057,0.17506391130244237,0.2674675072844703,0.012654794635105935,0.036692175474797174,0.06000278597002659,0.33591329999227665,0.42547324730875963,0.2087039816001157,0.30900115521996074
0.2233446142807832,0.09850587250786684,0.13890421495376953,0.034238148434299884,0.06423712762962308,0.05343295029375194,0.28226199883391145,0.1792480223429132,0.04631989302264209,0.4935848002623058
0.13527407636910316,0.32479541361602465,0.2070644843102878,0.047962333047810383,0.08889676347205008,0.07909764651141839,0.22607557632572547,0.0802234102211337,0.012292977925473066,0.7796774949769062
0.20112744628611168,0.3487479441778824,0.14178666971776124,0.023113904805829068,0.08068772457729441,0.06435856093343491,0.1189993289169745,0.14879570138298057,0.10245892855923769,0.4949587064149421
0.052519929488841696,0.3194365971181964,0.1441413565874618,0.08787575852368876,0.043644557583454605,0.024773123232890586,0.394223694624391,0.12555639770496765,0.32519167200391896,0.5394262053525614
0.24073364764365351,0.3752940000585166,0.34643262614867576,0.05373110756007186,0.060413714743956,0.0445206254125566,0.06602119155330882,0.2704761625465314,0.015677314811704472,0.4699761428287078
0.22505900776473764,0.2622620267091648,0.10221114117514184,0.07617309715791,0.01799970290645926,0.04751302219475382,0.09216977923988373,0.3121723682872796,0.3578272293248244,0.4167609896318578
0.012570442879794861,0.027463705794902857,0.023463810081575616,0.07034475692685524,0.049110369151979576,0.037178187380928165,0.012876408571871858,0.27948634363050134,0.2605397505994327,0.6766679549520892
0.244627887601462,0.34271037737192583,0.05120211085798247,0.05727546756189322,0.04211912550795202,0.052275381012761295,0.22567665166145662,0.21172321102230596,0.3267578243972604,0.45119257283125647
0.35660670563231,0.36832107186709356,0.29753213278178375,0.039676001393958604,0.036397874235752255,0.0766319461506246,0.23556246908433215,0.39669898385060665,0.4760937110425949,0.30835355171214207
0.3103991915092594,0.37826021170084445,0.039287399309169434,0.06029021824728607,0.06233722320044434,0.05605668579753603,0.43932670415814534,0.4115960792153248,0.48303958025941607,0.5461141442537745
0.38699095794343075,0.29473452774542447,0.1559398901508787,0.02936226030366313,0.06546295319087123,0.057946879142325415,0.262131893965542,0.11537067793950039,0.34592636195521703,0.38523230344035575
0.3743446737379131,0.3644398376889355,0.3534393886680062,0.04396969362864184,0.07718978556410505,0.07270807831767197,0.363279683782322,0.21832970053809214,0.44860664374665166,0.4654433102780504
0.3109463922144096,0.043596491274324405,0.27618830364631425,0.058684693050076835,0.08232092345739668,0.07478654325064425,0.06268690799941021,0.2906369879411998,0.16327023166015675,0.7734685559427146
0.11839543628421771,0.3270517861187423,0.1330764618812473,0.04064431059671122,0.06450792251931568,0.019534717600134817,0.041216869380379904,0.2546225889971762,0.2536163889426366,0.3454948930254178
0.24746838552457567,0.2879246484604296,0.2069622975700488,0.06823680357429267,0.07220740170833302,0.020467937255515285,0.36241801189626455,0.0225402710417767,0.4526165888427193,0.5074935563665122
0.19167569454547678,0.37534941608035766,0.2538333308312358,0.013758959448496049,0.020568131196636204,0.0744683472883308,0.21384475800156466,0.2543825332733298,0.4723357534257922,0.18309749773968687
0.08435664832552346,0.05357357883003722,0.12146955869042253,0.013429943727592993,0.04051136167864382,0.06148620883641127,0.27799946926635527,0.18612493331348068,0.26724400370798695,0.41131126272678076
0.15528069354022728,0.11012281606152366,0.3250252997442237,0.06733145172955117,0.012291231451788252,0.071764307266732,0.34035973311489115,0.365067266191578,0.06905503265142832,0.48926848349146423
0.030472094968201385,0.08502259662226111,0.3076219860843722,0.06041881425742906,0.03182960966050438,0.07973499142305658,0.3753795135745941,0.21663353112560985,0.4658491745528139,0.6269622491013398
0.18162644997428562,0.06532408330023569,0.2796024407899359,0.07371681969117054,0.08805932609163138,0.05429531502304874,0.114362598230612,0.16696011996492355,0.3990631608514289,0.7332475203335851
0.38316180357786855,0.11242994970778358,0.1840934032546508,0.08551251017483792,0.06807834154930704,0.03278964668788368,0.43389462746032076,0.2189324396410377,0.27565631696847065,0.5642066530456273
0.05709831379077589,0.041884041922248504,0.05517653337929394,0.04904429191427864,0.05077660338267253,0.019766753366121704,0.13479342175678394,0.28125941257447296,0.3701689757224114,0.4722284317162111
0.05536482927388459,0.08438265737290845,0.2965661549548576,0.01778467863362698,0.061686613912232145,0.05573801701979562,0.21707770180853228,0.3392947542734375,0.44860944513385115,0.44362504472308695
0.2906387874821662,0.37005729657721337,0.265218303220452,0.026416978080316768,0.028389967102228186,0.024848416779889724,0.2052922186265215,0.17312378888739452,0.45459895924125127,0.03139879182762728
0.23317542198595081,0.37850006925949725,0.048464688473948705,0.05075931319850644,0.0421327579555977,0.07537574919361575,0.46430057295335325,0.07201221152116262,0.4003237039796659,0.5702056099043364
0.18922041587848634,0.011480825303783273,0.20371922272748633,0.04735258766819378,0.03338383909739743,0.07215275588902208,0.2079614447458839,0.2941985120713586,0.14162026014576898,0.5375371110838572
0.050708279820987474,0.08003139856758988,0.34508267817074423,0.07113246850044085,0.04643031587528735,0.03976922068276276,0.019530526296173217,0.16177675227988034,0.054173577214731226,0.5406354896226819
0.09710313195317827,0.3626271237418295,0.3273161306145261,0.0165385323364502,0.04778058720152017,0.07514464613082492,0.053043320602907895,0.22410018338144994,0.31520028175862813,0.3363769541241959
0.35198678404141714,0.2708701392312474,0.2556802926415587,0.0323223624045931,0.04258360574391555,0.0733638722470201,0.44120166781003245,0.2568312732996325,0.16565058014617368,0.3366424774814938
0.16836640268966965,0.3196218281043344,0.10064560993929085,0.016961326003004998,0.06521960044762534,0.08195592456659317,0.08803692606129003,0.013112426875033448,0.2773343247979397,0.6005319622875758
0.2136236781768478,0.38622996925725517,0.055731301650131265,0.024397276176777352,0.019300064648446434,0.08799130054273872,0.2737622412942672,0.21039154532723345,0.31341497906816557,0.35541278740270954
0.012359335682257512,0.04066231214207694,0.3436152984142164,0.06951995942491661,0.034659994861315026,0.04300161098901829,0.3968633941123528,0.037668562049267,0.11574787158110475,0.5633435553456383
0.12424391812854385,0.22793450649438124,0.0662637666088463,0.03653407829035372,0.04582474985512863,0.03744800290398707,0.17049560626424087,0.29859283862765995,0.24690959814587196,0.37607531390858107
0.17601946173741467,0.33927701796867704,0.04332399216302587,0.08834539150800617,0.03461134461055672,0.08112459804219661,0.2542260870818381,0.37595292734630026,0.15469895218777022,0.6725755946013661
0.24261665767008816,0.10363403287953694,0.18425979146508512,0.08179387331621457,0.05768412379936634,0.05199634121380077,0.43004579643008856,0.3213511271133572,0.47112961156626304,0.6500028965001885
0.3589152768248102,0.2354674062726672,0.14369202711437745,0.05091222398543948,0.04247622632023313,0.01902918609474372,0.47386087092896845,0.12321801998654688,0.2274657007428299,0.23850199523192295
0.24777997201209642,0.38082756808464113,0.31152573056995825,0.06296889900515681,0.022400404820851864,0.08206289694070608,0.3981124436138148,0.030058103268121153,0.05527972710830125,0.5045205681081624
0.27827910413131735,0.08364832061526527,0.24819509836896883,0.06413257193057305,0.07469438947198663,0.020478112204566593,0.11537515292126083,0.31439893021834514,0.090465106755633,0.5037367410021045
0.06693689709280075,0.12131594521783955,0.11458119621304856,0.07282007450877552,0.03584660257928382,0.030080512346254744,0.46400183484924434,0.06673635310159778,0.2625302280006713,0.5177072116111525
0.29350412086561145,0.19863955538520225,0.0302048305843279,0.0356036301877851,0.029947794686898524,0.06708350339009655,0.1069935511028899,0.42796083082699454,0.059560137851808574,0.3918682773806361
0.32578267402404515,0.2584258061092621,0.039582506493904775,0.07199010296698552,0.010216607729414372,0.05995871006571808,0.48363260883341963,0.020844978043112226,0.21564236060498904,0.4452920886569506
0.25081582882879516,0.24051282953694286,0.1865416551535041,0.0542189469887703,0.03888444439966294,0.017160072060103906,0.1923174103767548,0.32108381787712414,0.04834073417520897,0.2567276429015699
0.17655781099553436,0.27899225616954737,0.13931001491965994,0.03806146525874702,0.061597466599418844,0.06664356457950438,0.057086463015686144,0.47396394549204207,0.15121036586318432,0.5169575901783385
0.06797773911903457,0.12939640329892185,0.19181654451643074,0.081502586112481,0.04339980492855287,0.01556729211518729,0.09396974767154602,0.331392782215764,0.26389583795643085,0.45280421939065985
0.22599569695297073,0.17942438944193648,0.38513173477002677,0.06650249723395682,0.0810267329506165,0.03261438532396192,0.2705354846240241,0.017005495189136476,0.3858957149405167,0.5294433678798729
0.21072527265989524,0.12441419819867021,0.0571602835691367,0.07091138287656082,0.023846488063130947,0.02477127246515043,0.01655452705193857,0.40271258890041967,0.46199779050450696,0.42728937813136125
0.37154293508348907,0.17616791663755085,0.12490799203132967,0.06940682117616377,0.019320650263573273,0.0647173812618645,0.09437901324995467,0.11873483092466111,0.07324898047485628,0.45803832519112486
0.19253653979788826,0.029294454598529557,0.16972558255518008,0.012697081265738359,0.07667671493355233,0.016707923909010942,0.10111222765816931,0.37726616490833353,0.02279576098046945,0.3854260499307153
0.2009726838294128,0.3723343320536875,0.23545095070729916,0.05949470789826775,0.031992719963143706,0.01326632439882039,0.41147468483087285,0.23915874360529144,0.4467627749015451,0.17896243616125762
0.21401375962345642,0.07797958069221274,0.21627174356903323,0.0679801802225343,0.022901926664002634,0.061943906173686204,0.4341136787007683,0.05571127515304567,0.47485088854184593,0.48786511701447854
0.32129680356417345,0.039166125250530905,0.3353293607920179,0.07060243036358677,0.028733612150360008,0.07144332541665814,0.13216005573299894,0.2616768379602188,0.3833610023350274,0.5176226856955695
0.03170403676220295,0.3659790427047014,0.057732519016315584,0.074031828603664,0.04112878983933564,0.044726794026400535,0.012844652824580008,0.43711031310130244,0.05850624832114819,0.5029707044404133
0.26438029542615427,0.3276134633731834,0.3888418117633125,0.0856622951510658,0.03260272040943216,0.0356298449297043,0.1259545012442576,0.46529651093564456,0.30274329584939236,0.328517699233013
0.30150434207253674,0.37959507411176957,0.11154611995035633,0.07788312624501909,0.01812481066607581,0.017296097286183275,0.1544728217496437,0.46472432755859316,0.16299894569182613,0.22133657321933375
0.2790838667399533,0.3228064558835766,0.068911606063025,0.040498274321781054,0.03233425034688361,0.022990306649050888,0.16103078104049204,0.013919437565207096,0.4064236011452465,0.26939662214397164
0.31280955012885636,0.022579471864970356,0.2574608086049146,0.04536480792218543,0.04600140829201692,0.08108912628059302,0.39378087382347693,0.3041785304351362,0.0382326708886953,0.602341888569496
0.22194915902634796,0.22640892911343224,0.07160873406634202,0.08544759536270496,0.03198706207920043,0.0885729389406467,0.38109051719975356,0.2040499414517741,0.12356842126321867,0.68658554281456
0.3770178855733553,0.06605581107887981,0.04687220871353002,0.020946379542652906,0.07219697312664529,0.03267334655917752,0.08714276167457546,0.32960846196695,0.429606629814895,0.41407317612214545
0.06591970724364894,0.23042057476658062,0.36420413648251587,0.06584636501140646,0.07563830071275578,0.043436380611751986,0.26068337242301065,0.4289855592233325,0.04854810323942519,0.6339101643920757
0.021265957238757866,0.041726521444536965,0.02073871292328725,0.07116920527654223,0.059103943182387535,0.049480308090000806,0.07616448722176104,0.17637693378550343,0.04152500162606898,0.7277564809616197
0.235679567808064,0.18300921918666577,0.185147446056487,0.01342040654996786,0.07677345507067153,0.055595927941764156,0.4692738991837794,0.4751403049798257,0.48853463812296444,0.4321314626200041
0.05334505411564187,0.3364797153887371,0.24628829662093996,0.03838431434604075,0.07543506439757544,0.08544778423682019,0.46830538107065933,0.13517421685322767,0.4811650062964346,0.6651086608142864
0.3713077479509814,0.13371911159439148,0.21379141303124485,0.012659767477549842,0.07952412148644349,0.06794807875835177,0.065858112321764,0.15103890550598906,0.10248515799716099,0.45298118796190545
0.1337688849108905,0.1382861649828189,0.03856319421965134,0.06231470337842513,0.07607889879536328,0.04941233361457573,0.44975202805201525,0.056545105114376874,0.3653602348097754,0.7198719074101025
0.08357518289656632,0.3588918856340528,0.1523670931362206,0.023939366063287705,0.015102729237724918,0.028863702014426063,0.01502259929763133,0.34959996967787405,0.4453821838031314,0.09753486520063637
0.1839684807998576,0.2521372371027822,0.38773225811152273,0.01047395498307595,0.054547057330768645,0.06270069136931332,0.47300474029931544,0.32667956007987925,0.04542283113324395,0.3430820842087985
0.35975298497511626,0.07306133284416608,0.046231425203755845,0.07506506224573244,0.08476904722696922,0.02907113248450227,0.1740102178235769,0.3210812575320378,0.3143759951033691,0.6765993704361737
0.3440462934686606,0.34216681547771766,0.2975625380068928,0.034885254573603725,0.08435380477078505,0.049105467828990806,0.010773367811953163,0.08109837775017874,0.22159797901484463,0.5202917676272418
0.10599406165610598,0.04631549988032183,0.01968981013117367,0.04803445196145085,0.08381466247427452,0.021708662736382618,0.012135448717366238,0.0672760079209396,0.2552787365276452,0.6011417755633925
0.14224340648947226,0.23424665634700262,0.28058891209155573,0.08360778243791288,0.0899234898618452,0.013722157852199279,0.27938872816927934,0.24563776128674278,0.0798049159775552,0.5755447483669864
0.07938379974164417,0.25044492124555967,0.1718068595335824,0.045107242123622715,0.07508004065700905,0.044125709778791385,0.1424560858390782,0.05660436294543229,0.39470602181353204,0.5594347820297323
0.35268250934137185,0.1364089102433472,0.05962891124130285,0.035735085362149276,0.08763952210404939,0.06757340894841775,0.41666041060444803,0.2858839128493051,0.08257609378012902,0.6106594384378439
0.2784807313524667,0.07124853240919742,0.02514366103627825,0.02034333314920534,0.012997294763474318,0.05403078192093389,0.13351357154619015,0.4525600112032687,0.4712455907253567,0.2770482120396003
0.2861302427277673,0.2534943699466176,0.32912633319223317,0.02042494038597991,0.05473923825519239,0.08269189601488248,0.23937965213167653,0.05184194799019769,0.23259920625769512,0.41155550832305576
0.35203338797890527,0.1573412444371726,0.018602486798021504,0.03362335600232957,0.038529227429986185,0.03099119665131877,0.06307585919728685,0.22487116176515762,0.102685306251391,0.3073321256065047
0.30608226637596314,0.3202806037619283,0.28486538524046673,0.08973455495489634,0.08773906742371793,0.06303216465348446,0.3257677912464823,0.08090554266134332,0.14937920648672462,0.7550572158065165
0.23767885671415306,0.09714156777180653,0.3035042635241364,0.03647937372229609,0.012059185253652613,0.08488280323115224,0.29750965721993533,0.20750230538717823,0.20842955935047303,0.35616038643352654
0.12062766394866795,0.262744272848778,0.12247567087664056,0.014880175039081952,0.031128925439209948,0.08332860134920786,0.18585424735900716,0.48409024663190564,0.2789285214859099,0.38219713801227684
0.06753028533529777,0.2287308727008473,0.0825802010872262,0.06599469555163145,0.03434295814577723,0.08556611165401064,0.1566810305191311,0.30766073064240673,0.3272869418860001,0.6722642671515131
0.13736643695931935,0.040161452926214966,0.26862525947841154,0.0851965073165024,0.020287155260108714,0.08616482227361265,0.18036270573519697,0.2938274428690606,0.20574161648547767,0.655746026388488
0.25986970956479366,0.026082461657067423,0.07996953980385019,0.03880188178587206,0.013170399499636803,0.0576523417859333,0.39495438977683783,0.38868423378010686,0.387906110966636,0.3524114635835298
0.037870259246140535,0.3356685631816878,0.34288439739315596,0.017636276775164373,0.02120298785171152,0.066927678234494,0.03270984415781308,0.3573756682096363,0.35508726680691777,0.20468971423131888
0.030902524753725444,0.06606609731250902,0.20740504863489256,0.0198205104217494,0.06421072942061676,0.08396605520012974,0.2418850995541204,0.3198325041886893,0.23868754519561497,0.6259896803303868
0.13281409697056565,0.0491696179740743,0.228117925828299,0.07156710107967311,0.04413098676133357,0.03330466751348497,0.12264643087208993,0.45771582967984314,0.15330554504111307,0.5043930638120409
0.2343831266477543,0.05041261523980981,0.15123323176544048,0.05316696054092966,0.038883121013977,0.06807100059196428,0.05547836296640892,0.4212768796538584,0.24402548345244915,0.5702051253615263
0.33448147011788715,0.12143566229089364,0.08121573299347425,0.06451284896523451,0.03136555665247951,0.039843397276497466,0.0644948785931715,0.012383594270655465,0.16768031835796515,0.46818969289713774
0.11908379279376093,0.2114444405220025,0.059464638345434105,0.05149091068577463,0.0668498972642698,0.029761057552965847,0.3188235354176626,0.11585538700464085,0.14316558293573678,0.5077419830156429
0.07576562888289833,0.3392037112751465,0.09924299895954969,0.04011737797553508,0.08074648359530863,0.02890334134924461,0.24227857318301146,0.34475197816808073,0.20536246535537378,0.47152660267744384
0.060928144877439666,0.34013783678260734,0.11065904295000467,0.05454508070752534,0.026713390524905782,0.013177018596481465,0.13309172595031865,0.029253337461233486,0.2540377034521396,0.28648045597240435
0.3879684554194491,0.1454713191058005,0.2607982417353684,0.07449064661184425,0.08833081576153701,0.07134451276425546,0.4658629343692365,0.17059738901471733,0.08753062620824428,0.735402271411338
0.07820927244858195,0.04728852546604849,0.07470001674094003,0.04795909985743685,0.040575454743682515,0.08947078166624768,0.21977076101351992,0.245165343490363,0.19433248868769096,0.6991877831920799
0.1306678609956521,0.17652642493115106,0.38969362343909913,0.07794039398017662,0.0727146057174378,0.08574683596878623,0.45396965119561306,0.4650919886846093,0.2995158877803202,0.7921675966684338
0.2259507769413203,0.3700447737877516,0.3316836259868317,0.057743501697107645,0.05619767694025523,0.08904561263907897,0.25636171410883,0.07088109829606228,0.36133886541918725,0.5983268376581341
0.013552557375235464,0.025806203356951864,0.2698059746644633,0.015012402605328889,0.05609783079532987,0.02032065718498266,0.48630111685164135,0.06788969519264212,0.4020462549406047,0.2733266182304859
0.3522464859740728,0.12812214060111882,0.01979349759324845,0.04491842519794427,0.07077546472467838,0.0652663544745518,0.23577142626535408,0.12148724226671107,0.18257996727350542,0.6164731603070663
0.38135174602644,0.3072690483553889,0.05974953089180916,0.02897508367567459,0.05887623503259857,0.07436048995887706,0.21276492680694842,0.3882641199751985,0.2895971808935214,0.45436929473579424
0.22162002238252934,0.3122938767568991,0.31631866068778913,0.055613058719053775,0.04010930394558116,0.04449626801044404,0.22112584166889487,0.31993031553060086,0.3790378666244463,0.31074009444890516
0.04221415201240791,0.333980661403625,0.3283716491642692,0.08548831321678829,0.01086340307609765,0.029380985339780834,0.1762913255249212,0.22398770138604807,0.08672128708531708,0.31553808013401463
0.13654100367681146,0.21667864918628815,0.28249565214088784,0.054825119699983604,0.03047387610395428,0.04514147083576403,0.06339248597420633,0.3544697009345663,0.411696217614572,0.34427234767963166
0.2868029241776077,0.23443889768010828,0.10086489006183347,0.0640245843225011,0.05967841987378644,0.056536073956975394,0.12067737547448402,0.028949727674539967,0.26011579294108006,0.6191179586822402
0.06412552762635321,0.06286111564809391,0.23131376754205465,0.025877905798901063,0.04367769785690994,0.07903508144238919,0.02093270399976299,0.15260959710911118,0.41903076892295743,0.5169237301483887
0.21993824176217336,0.023195088239106033,0.35544272031013835,0.020123917117986716,0.056095366451593985,0.07555276464485229,0.03454306369504404,0.3959392350662096,0.050044061362789695,0.5696264619023625
0.11375651137547456,0.06899872338030028,0.2439022880507928,0.05800762428602394,0.043643852700637815,0.0444170947855952,0.04569875735021039,0.05384108652834627,0.11459901912058383,0.47755654354209387
0.3803081550236449,0.2976294242885768,0.3042672605168522,0.054060448713581885,0.06632118258644612,0.043515171995878364,0.29400739989785646,0.39638549632447395,0.2041447090937035,0.3735230079206415
0.2637590575564237,0.15013738513330827,0.20938208735331668,0.059701436122881944,0.029697095090095063,0.03948266588368918,0.463556625877675,0.40030732986683404,0.1820043232015513,0.3456888279053776
0.10714832327964442,0.11746876980263847,0.33018616468022005,0.05167780756863222,0.08991762489402906,0.015790247189090653,0.02406761001084065,0.020021620689012868,0.18025989712536827,0.4861155448820288
0.05115845695828752,0.10188358969234768,0.17955097652588553,0.06447382670949292,0.06248169681633754,0.08793657857108972,0.2505929735529699,0.39167290857735343,0.3907268900523164,0.8284439462198465
